token_symbol,chain,contract_address,pair_address,price_usd,fdv_usd,lp_usd,volume_24h_usd,unique_traders_24h,buys_24h,sells_24h,dex,trade_url,explorer_url,twitter_url,telegram_url,website_url,age_hours,reject_reason
BLAST,sonic,0xE59b6675d99320E5885a8f028aB559d61FAa5166,0x8A7381575775F9DDC9d023130D3A75A15AB98e44,1.722e-06,1474.0,2656.25,0.93,1,0,1,DEX,https://dexscreener.com/sonic/0x8a7381575775f9ddc9d023130d3a75a15ab98e44,,https://x.com/BLASTONSONIC,https://t.me/BlastOnSonic,https://fatfinger.fun/app/,1635.97,age>720h
BLAST,ethereum,0x62431dE84c503e152A8957ff51c8945aaAA7D929,0x5311e344a9B386CB0a0e301DD660CC2F2A3684e8,0.0004678,46782.0,59876.88,53.76,2,0,2,Ethereum DEX,https://dexscreener.com/ethereum/0x5311e344a9b386cb0a0e301dd660cc2f2a3684e8,https://etherscan.io/token/0x62431dE84c503e152A8957ff51c8945aaAA7D929,,,,13541.88,age>720h
BLAST,ethereum,0x3127294F1FD3C097eF31E54301069346B29D0209,0x8c9e7Af17aF96D00541466e1c5210873dcf38162,2.082e-05,20824.0,21483.13,2.95,1,0,1,Ethereum DEX,https://dexscreener.com/ethereum/0x8c9e7af17af96d00541466e1c5210873dcf38162,https://etherscan.io/token/0x3127294F1FD3C097eF31E54301069346B29D0209,,,,15948.27,age>720h
BLAST,solana,FoHmWMp5tFduvGDvEqixWzB243YNPJiZY184UEdYjups,8G35tPNxMfF81xrUWkvu71Zy7czQhjrqZXUg4rVzLUzG,4.277e-05,4277.0,8544.45,5.59,1,0,1,Meteora (Solana),https://dexscreener.com/solana/8g35tpnxmff81xruwkvu71zy7czqhjrqzxug4rvzluzg,https://solscan.io/token/FoHmWMp5tFduvGDvEqixWzB243YNPJiZY184UEdYjups,,,,1897.64,age>720h
blast,sui,0x72444d9cbe9fe8f616537662526db6bcb3737ed3b2fa3f9573eebb4f44afb5eb::blast::BLAST,0xaffab5b0970232fd5d4cf10b44e44c5c0789e1b22032b456844b9e5b948e20ae,6.134e-06,6134.0,2518.6,68.74,4,1,3,DEX,https://dexscreener.com/sui/0xaffab5b0970232fd5d4cf10b44e44c5c0789e1b22032b456844b9e5b948e20ae,,https://x.com/Blast_sui,https://t.me/sui_blast,https://buyblast.fun/,869.86,age>720h
jMNT,ton,EQAEuikLQVh2lDMrV99nTHqFL_TXEyCEJ1xKMuPT60tfvdps,EQCwwZG2YxJ6Zy9zJ_kuyL-_9oRMv9uH5j2E3O8thQirUdcN,1.57,134344.0,118574.43,2497.83,13,2,11,DEX,https://dexscreener.com/ton/eqcwwzg2yxj6zy9zj_kuyl-_9ormv9uh5j2e3o8thqirudcn,,,,,17862.68,age>720h
MNT,ethereum,0x3c3a81e81dc49A522A592e7622A7E711c06bf354,0x9Aac67dEeF711D438AD711Ae495B8CB43a6eE1A8,1.56,9715923022.0,6330914.1,1062232.96,224,77,147,Ethereum DEX,https://dexscreener.com/ethereum/0x9aac67deef711d438ad711ae495b8cb43a6ee1a8,https://etherscan.io/token/0x3c3a81e81dc49A522A592e7622A7E711c06bf354,,,,5024.57,age>720h
MNT,ethereum,0x3c3a81e81dc49A522A592e7622A7E711c06bf354,0xF4c5e0F4590b6679B3030d29A84857F226087FeF,1.56,9708272122.0,175552.01,345752.53,239,94,145,Ethereum DEX,https://dexscreener.com/ethereum/0xf4c5e0f4590b6679b3030d29a84857f226087fef,https://etherscan.io/token/0x3c3a81e81dc49A522A592e7622A7E711c06bf354,,,,19133.87,age>720h
MNT,ethereum,0x3c3a81e81dc49A522A592e7622A7E711c06bf354,0x8Fa9203374e4974A85BceBf7a830a64D5B9C6149,1.57,9772164253.0,567.27,7.8,1,0,1,Ethereum DEX,https://dexscreener.com/ethereum/0x8fa9203374e4974a85bcebf7a830a64d5b9c6149,https://etherscan.io/token/0x3c3a81e81dc49A522A592e7622A7E711c06bf354,,,,19133.24,age>720h
Mantle,solana,C14yYfZMoi11P9a3uZLxZnXhKgTxhszYg7Mq8LZjXV74,9uGB2A466L3ArvHENK6Gf5986AcWAqaKG4JCWbF3VnjY,4.22e-09,4.0,41.27,388483.86,4336,2613,1723,Meteora (Solana),https://dexscreener.com/solana/9ugb2a466l3arvhenk6gf5986acwaqakg4jcwbf3vnjy,https://solscan.io/token/C14yYfZMoi11P9a3uZLxZnXhKgTxhszYg7Mq8LZjXV74,,,,18.87,"lp$41 outside [4000,1500000]"
Mantle,solana,thNgxmmkfH3bQdhfo88nkSJXdJpSsXLQSQN2UKzdaos,q7WetHwt17Njg2pZHPKrK576TfTrbzNdQbM1CNXKouD,1.661e-08,17.0,21.54,169772.29,2283,1290,993,Meteora (Solana),https://dexscreener.com/solana/q7wethwt17njg2pzhpkrk576tftrbzndqbm1cnxkoud,https://solscan.io/token/thNgxmmkfH3bQdhfo88nkSJXdJpSsXLQSQN2UKzdaos,,,,0.19,"lp$22 outside [4000,1500000]"
Mantle,solana,KNcSAX3Q4jdeDvNjZjtQ4FjcLnFsGQMmZbp6SvCdaos,3yzQsU4ra29hQe9DHNmxiAcaKvbrDZX5UUtuqCG4jwxy,3.119e-09,3.0,14.28,125626.27,2293,1318,975,Meteora (Solana),https://dexscreener.com/solana/3yzqsu4ra29hqe9dhnmxiacakvbrdzx5uutuqcg4jwxy,https://solscan.io/token/KNcSAX3Q4jdeDvNjZjtQ4FjcLnFsGQMmZbp6SvCdaos,,,,11.25,"lp$14 outside [4000,1500000]"
Mantle,solana,cwLTNne32ZfD9uzvw1mv4vKwJG1r2epuJwF6FAodaos,J4hGH5d11y1EFCoxsEvw8vbEvT5d5ShEhgzw7sCGq9Fe,1.51e-09,2.0,13.9,1.49,5,0,5,Meteora (Solana),https://dexscreener.com/solana/j4hgh5d11y1efcoxsevw8vbevt5d5shehgzw7scgq9fe,https://solscan.io/token/cwLTNne32ZfD9uzvw1mv4vKwJG1r2epuJwF6FAodaos,,,,27.12,"lp$14 outside [4000,1500000]"
Mantle,solana,u5jQxdGTq1p1yRL2fhfWJRguiZP22XiySUNTJaEdaos,CVYG44vBQEiKGmWCUoo8GX85agtzRjMCzH6TpXCFRdgi,2.309e-09,2.0,25.58,0.75,3,0,3,Meteora (Solana),https://dexscreener.com/solana/cvyg44vbqeikgmwcuoo8gx85agtzrjmczh6tpxcfrdgi,https://solscan.io/token/u5jQxdGTq1p1yRL2fhfWJRguiZP22XiySUNTJaEdaos,,,,26.77,"lp$26 outside [4000,1500000]"
Mantle,solana,QLmfNDXPU2tkkdWwBWBi8DXEovCL2e4p4GecUkydaos,2szddQpfYE98Cgvt5kQVpaJnFYosm8VEjPJJjpi5qzH3,8.974e-09,9.0,5.43,0.29,1,0,1,Meteora (Solana),https://dexscreener.com/solana/2szddqpfye98cgvt5kqvpajnfyosm8vejpjjjpi5qzh3,https://solscan.io/token/QLmfNDXPU2tkkdWwBWBi8DXEovCL2e4p4GecUkydaos,,,,49.05,"lp$5 outside [4000,1500000]"
Mantle,solana,sWoq9Wr1ZPbJ1b5Amhr6PXcVGgxpiKdBHsMAoTFdaos,EpoemwWCZ59GfhMJNFKVTQAJsLEmbL78dQsF4Rg5LoP9,3.322e-09,3.0,2.35,0.28,1,0,1,Meteora (Solana),https://dexscreener.com/solana/epoemwwcz59gfhmjnfkvtqajslembl78dqsf4rg5lop9,https://solscan.io/token/sWoq9Wr1ZPbJ1b5Amhr6PXcVGgxpiKdBHsMAoTFdaos,,,,65.3,"lp$2 outside [4000,1500000]"
jUSDT,ton,EQBynBO23ywHy_CgarY9NK9FTz0yDsG82PtcbSTQgGoXwiuA,EQDfHLQlDtHJCyvyJ1B8TjXStxcH_zrBJVLHEIkV1HgBYqqG,1.024,800453.0,103078.6,1696.3,4,4,0,DEX,https://dexscreener.com/ton/eqdfhlqldthjcyvyj1b8tjxstxch_zrbjvlheikv1hgbyqqg,,,,,17598.45,age>720h
MOE,mantle,0x4515A45337F461A11Ff0FE8aBF3c606AE5dC00c9,0x763868612858358f62b05691dB82Ad35a9b3E110,0.07761,30748721.0,1199826.71,68306.63,120,68,52,DEX,https://dexscreener.com/mantle/0x763868612858358f62b05691db82ad35a9b3e110,,https://twitter.com/merchantmoe_xyz,,https://merchantmoe.com,14928.24,age>720h
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0xf6C9020c9E915808481757779EDB53DACEaE2415,1.55,21549200.0,257412.09,631539.14,1111,520,591,DEX,https://dexscreener.com/mantle/0xf6c9020c9e915808481757779edb53daceae2415,,,,,13014.22,age>720h
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0x5d54d430D1FD9425976147318E6080479bffC16D,1.56,21593209.0,10835543.47,3006542.64,508,152,356,DEX,https://dexscreener.com/mantle/0x5d54d430d1fd9425976147318e6080479bffc16d,,,,,7876.79,age>720h
WETH,mantle,0xdEAddEaDdeadDEadDEADDEAddEADDEAddead1111,0x1606C79bE3EBD70D8d40bAc6287e23005CfBefA2,4473.49,363045822.0,108092.82,116042.17,912,533,379,DEX,https://dexscreener.com/mantle/0x1606c79be3ebd70d8d40bac6287e23005cfbefa2,,,,,8594.73,age>720h
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0xeAfc4D6d4c3391Cd4Fc10c85D2f5f972d58C0dD5,1.55,21579316.0,7095238.83,1731170.46,715,235,480,DEX,https://dexscreener.com/mantle/0xeafc4d6d4c3391cd4fc10c85d2f5f972d58c0dd5,,,,,5002.05,age>720h
LEND,mantle,0x25356aeca4210eF7553140edb9b8026089E49396,0x138a98ae0618D899296Bb6c417f3ae29e78a0807,0.01507,942502.0,233693.25,4362.96,44,38,6,DEX,https://dexscreener.com/mantle/0x138a98ae0618d899296bb6c417f3ae29e78a0807,,,,,10652.75,age>720h
MOE,mantle,0x4515A45337F461A11Ff0FE8aBF3c606AE5dC00c9,0xD4A1F03c2c4981f7B84b9DE1AF936BF34a20Fa3a,0.07772,30792710.0,14872.02,214.71,25,5,20,DEX,https://dexscreener.com/mantle/0xd4a1f03c2c4981f7b84b9de1af936bf34a20fa3a,,https://twitter.com/merchantmoe_xyz,,https://merchantmoe.com,12723.49,age>720h
CATI,mantle,0x1Bdd8878252DaddD3Af2ba30628813271294eDc0,0x7C88Dd67138291D38F0feA2889E4A341Cd8983b1,0.09282,92822033.0,64096.23,2642.66,66,50,16,DEX,https://dexscreener.com/mantle/0x7c88dd67138291d38f0fea2889e4a341cd8983b1,,,,,8791.2,age>720h
MINU,mantle,0x51cfe5b1E764dC253F4c8C1f19a081fF4C3517eD,0x5126aC4145eD84eBE28cFB34bB6300Bcef492bB7,0.0001974,83074.0,28628.19,10.64,5,2,3,DEX,https://dexscreener.com/mantle/0x5126ac4145ed84ebe28cfb34bb6300bcef492bb7,,,,,14981.43,age>720h
JOE,mantle,0x371c7ec6D8039ff7933a2AA28EB827Ffe1F52f07,0xEFC38C1B0d60725B824EBeE8D431aBFBF12BC953,0.1875,488252.0,28675.94,5137.56,92,37,55,DEX,https://dexscreener.com/mantle/0xefc38c1b0d60725b824ebee8d431abfbf12bc953,,,,,15139.78,age>720h
COOK,mantle,0x9F0C013016E8656bC256f948CD4B79ab25c7b94D,0xf82Ea495dE6AC4e436898A726BfE5E271c3657aA,0.01181,47495376.0,23357.6,2847.88,204,121,83,DEX,https://dexscreener.com/mantle/0xf82ea495de6ac4e436898a726bfe5e271c3657aa,,,,,7857.09,age>720h
KTC,mantle,0x779f4E5fB773E17Bc8E809F4ef1aBb140861159a,0xfBea6DA85f6554fe4D429e9f37f8bA54a9ac94c3,0.01446,57876.0,26735.12,1.6,2,0,2,DEX,https://dexscreener.com/mantle/0xfbea6da85f6554fe4d429e9f37f8ba54a9ac94c3,,,,,14978.8,age>720h
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0x262255F4770aEbE2D0C8b97a46287dCeCc2a0AfF,1.55,21547444.0,20293.91,3116.09,213,104,109,DEX,https://dexscreener.com/mantle/0x262255f4770aebe2d0c8b97a46287dcecc2a0aff,,,,,,fdv>15000000
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0x1f9d94c13C9d9a3b67d62C15df9d135321C741ea,1.56,21588130.0,13036.04,15289.36,480,174,306,DEX,https://dexscreener.com/mantle/0x1f9d94c13c9d9a3b67d62c15df9d135321c741ea,,,,,7848.76,age>720h
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0xD08C50F7E69e9aeb2867DefF4A8053d9A855e26A,1.57,21739110.0,16909.39,30.12,31,13,18,DEX,https://dexscreener.com/mantle/0xd08c50f7e69e9aeb2867deff4a8053d9a855e26a,,,,,18949.79,age>720h
MNTL,osmosis,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,690-ibc_CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC-uosmo,0.0002163,501828.0,14540.06,432.57,76,9,67,DEX,https://dexscreener.com/osmosis/690-ibc_cba34207e969623d95d057d9b11b0c8b32b89a71f170577d982fdde623813ffc-uosmo,,,,,29955.45,age>720h
WMNT,mantle,0x78c1b0C915c4FAA5FffA6CAbf0219DA63d7f4cb8,0x34C38Ec6ADd17673D6cF918377d435917524D094,1.56,21758140.0,8530.7,751.29,50,10,40,DEX,https://dexscreener.com/mantle/0x34c38ec6add17673d6cf918377d435917524d094,,,,,19130.34,age>720h
mETH,mantle,0xcDA86A272531e8640cD7F1a92c01839911B90bb0,0x11456b1622F2bDbBE54380b1F17d9eF71AD4E555,4793.047,132160643.0,8608.0,10.29,23,21,2,DEX,https://dexscreener.com/mantle/0x11456b1622f2bdbbe54380b1f17d9ef71ad4e555,,,,,15773.77,age>720h
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x14A098ef6cc0603eAD09d28bD5a65a987461A422,0.03206,2305230104.0,202652.91,9602155.82,22626,11389,11237,DEX,https://dexscreener.com/linea/0x14a098ef6cc0603ead09d28bd5a65a987461a422,,,,,271.92,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x70f536B375296b60078a6e1Bb0790919a13EFE77,0.03186,2290828345.0,1967339.31,1146432.09,999,573,426,DEX,https://dexscreener.com/linea/0x70f536b375296b60078a6e1bb0790919a13efe77,,,,,346.42,"lp$1967339 outside [4000,1500000]"
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x856aba20B4e1cd2f3F17033F7DE36522B441fBFe,0.03215,2311540321.0,133110.15,5217990.61,18035,8785,9250,DEX,https://dexscreener.com/linea/0x856aba20b4e1cd2f3f17033f7de36522b441fbfe,,,,,213.62,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x73045fe421F1F1719946cc664cf6020b0c183854,0.0319,2293670505.0,10255153.41,21391384.98,7525,4121,3404,DEX,https://dexscreener.com/linea/0x73045fe421f1f1719946cc664cf6020b0c183854,,,,,360.88,"lp$10255153 outside [4000,1500000]"
LINEA,ethereum,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0xc6360A062aD0cEB937198a6E23FE33494F9c80a8,0.03222,2320349828.0,1594826.45,2617498.0,1797,962,835,Ethereum DEX,https://dexscreener.com/ethereum/0xc6360a062ad0ceb937198a6e23fe33494f9c80a8,https://etherscan.io/token/0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,,,,282.18,"lp$1594826 outside [4000,1500000]"
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x0f6e2b8Ad787ef7F40874330a00f0C4F417Ff8Cd,0.0321,2307954239.0,62995.26,1189963.4,7746,3909,3837,DEX,https://dexscreener.com/linea/0x0f6e2b8ad787ef7f40874330a00f0c4f417ff8cd,,,,,297.92,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0xFD324128123a0C312814F84CEe693339693FA668,0.03214,2310598210.0,17114.49,5982376.07,17458,8917,8541,DEX,https://dexscreener.com/linea/0xfd324128123a0c312814f84cee693339693fa668,,,,,262.8,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x76e5D2033268F053CBE8B65aBbD00DB66Fa6D39B,0.03191,2294227050.0,5800328.23,5866572.73,1837,1059,778,DEX,https://dexscreener.com/linea/0x76e5d2033268f053cbe8b65abbd00db66fa6d39b,,,,,192.78,"lp$5800328 outside [4000,1500000]"
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x9b0ecE55c7aC80E1FF0458C31D459fd727E98F8B,0.03187,2291045988.0,92470.65,83540.35,303,170,133,DEX,https://dexscreener.com/linea/0x9b0ece55c7ac80e1ff0458c31d459fd727e98f8b,,,,,646.82,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x98853307C4cAa658dB46F7AE403E5d1988Ab89CA,0.03185,2289608423.0,225394.75,545965.38,528,318,210,DEX,https://dexscreener.com/linea/0x98853307c4caa658db46f7ae403e5d1988ab89ca,,,,,299.99,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x17A167Aa0DAd8A2d18ba340dDF44812a0528727c,0.03216,2312081374.0,124801.54,500384.98,1793,905,888,DEX,https://dexscreener.com/linea/0x17a167aa0dad8a2d18ba340ddf44812a0528727c,,,,,361.45,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x98fC1cc58D6C6E5DFAD4b4BfC7f7974aC82bcDaD,0.03194,2296174015.0,105112.23,54014.0,533,298,235,DEX,https://dexscreener.com/linea/0x98fc1cc58d6c6e5dfad4b4bfc7f7974ac82bcdad,,,,,278.75,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x3c83657D1Ec3954801302007B5bb15d16924c72c,0.03207,2305821512.0,117798.57,305963.25,1505,680,825,DEX,https://dexscreener.com/linea/0x3c83657d1ec3954801302007b5bb15d16924c72c,,,,,361.85,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x65543c91D48e31A4F5C3b187e88E4904D4b79403,0.03202,2302516048.0,186710.61,105309.44,764,421,343,DEX,https://dexscreener.com/linea/0x65543c91d48e31a4f5c3b187e88e4904d4b79403,,,,,,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x37fE80239194Eb7B84F9c101778108332d398fC5,0.03213,2310031754.0,12872.53,1204124.7,7614,3849,3765,DEX,https://dexscreener.com/linea/0x37fe80239194eb7b84f9c101778108332d398fc5,,,,,271.91,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x85895583a73ca811Cc9CD5346AdC8CF036c361A6,0.03157,2269692461.0,131108.73,61619.71,524,369,155,DEX,https://dexscreener.com/linea/0x85895583a73ca811cc9cd5346adc8cf036c361a6,,,,,291.29,fdv>15000000
SBET,solana,7dUPuRMtTVDmdy6nxd5qsgNDCoESxkAuXapJrzFosbet,8u1vkjy6Bm4n28P49ZeroTsUrgjCR3phNfKPT6YeMCgg,1.19,2391600000.0,156665086.19,0.0,5,5,0,Orca (Solana),https://dexscreener.com/solana/8u1vkjy6bm4n28p49zerotsurgjcr3phnfkpt6yemcgg,https://solscan.io/token/7dUPuRMtTVDmdy6nxd5qsgNDCoESxkAuXapJrzFosbet,,,,1722.19,age>720h
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x92cc8C8D661383546bb06d6c059310Ce791CcaA5,0.03202,2302011947.0,59159.15,122741.09,1165,611,554,DEX,https://dexscreener.com/linea/0x92cc8c8d661383546bb06d6c059310ce791ccaa5,,,,,,fdv>15000000
LINEA,ethereum,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0xd8a14c9805e9b91707abaa980aeeaf3a5a9fb54f1f58937717c772b82188b094,0.03173,2285014011.0,10321.07,109901.5,158,77,81,Ethereum DEX,https://dexscreener.com/ethereum/0xd8a14c9805e9b91707abaa980aeeaf3a5a9fb54f1f58937717c772b82188b094,https://etherscan.io/token/0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,,,,18.56,fdv>15000000
LINEA,ethereum,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x43A9a7d500B947E2e3a6D2F8ADF6eE256420e29d,0.03217,2317029862.0,38561.07,520196.17,699,337,362,Ethereum DEX,https://dexscreener.com/ethereum/0x43a9a7d500b947e2e3a6d2f8adf6ee256420e29d,https://etherscan.io/token/0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,,,,282.2,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x138B8D6C5fCAC5B0e784355017e1458Ec2249549,0.03197,2298759979.0,43059.51,84595.76,1056,553,503,DEX,https://dexscreener.com/linea/0x138b8d6c5fcac5b0e784355017e1458ec2249549,,,,,,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0xaaF3D5342231e8e98C80b3744adb9C7718c083F0,0.03199,2300277904.0,39734.26,73490.31,950,508,442,DEX,https://dexscreener.com/linea/0xaaf3d5342231e8e98c80b3744adb9c7718c083f0,,,,,,fdv>15000000
LINEA,solana,3uK8YRW1buFsQsHbskdRqmsxizvr5yGpcmAmP656g26a,5ECJU84ye7PJdxa4RStgdzKwDtD1uu6NvRegdqjv4z8G,0.00112,20674231.0,44341.43,0.47,2,2,0,Orca (Solana),https://dexscreener.com/solana/5ecju84ye7pjdxa4rstgdzkwdtd1uu6nvregdqjv4z8g,https://solscan.io/token/3uK8YRW1buFsQsHbskdRqmsxizvr5yGpcmAmP656g26a,,,,310.35,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x74Db4a53cc14eF8594C971c3DC61Ac21C9A2eA86,0.03184,2289252171.0,33181.34,221704.91,420,227,193,DEX,https://dexscreener.com/linea/0x74db4a53cc14ef8594c971c3dc61ac21c9a2ea86,,,,,646.7,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0xd1673f7b7F0c33907229eE4eebf8865D22082FBB,0.03213,2310088663.0,8433.59,35964.27,920,488,432,DEX,https://dexscreener.com/linea/0xd1673f7b7f0c33907229ee4eebf8865d22082fbb,,,,,271.78,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x0B629fe58d1b8702C1cdb75D93a7851B7591778C,0.03178,2284889713.0,15517.64,3601.37,177,95,82,DEX,https://dexscreener.com/linea/0x0b629fe58d1b8702c1cdb75d93a7851b7591778c,,,,,361.14,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0xeCF4195BE27878568C8175F9Bf82e6e0f7F3FB6d,0.03191,2294223591.0,15962.51,3255.7,144,85,59,DEX,https://dexscreener.com/linea/0xecf4195be27878568c8175f9bf82e6e0f7f3fb6d,,,,,,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x88F63A7b316434BF1d7e92D03Bd7d9Bc64140E88,0.03187,2291336628.0,4901.95,18325.62,492,247,245,DEX,https://dexscreener.com/linea/0x88f63a7b316434bf1d7e92d03bd7d9bc64140e88,,,,,361.45,fdv>15000000
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x7D3776E0c5E12F2DEC4b4ff4483167D6BbC255F6,0.03204,2303887585.0,2573.86,10079.91,589,292,297,DEX,https://dexscreener.com/linea/0x7d3776e0c5e12f2dec4b4ff4483167d6bbc255f6,,,,,274.51,"lp$2574 outside [4000,1500000]"
LINEA,linea,0x1789e0043623282D5DCc7F213d703C6D8BAfBB04,0x4161D0eeEc5fD776cE29eF080Eac50D66075f2C3,0.03222,2316852149.0,7107.69,5238.79,167,92,75,DEX,https://dexscreener.com/linea/0x4161d0eeec5fd776ce29ef080eac50d66075f2c3,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x85b605af90cAd4890e674CFcAAff6a9f7825fA2d,0.3211,321178419.0,455085.52,67054.46,786,152,634,DEX,https://dexscreener.com/scroll/0x85b605af90cad4890e674cfcaaff6a9f7825fa2d,,,,,948.96,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x7761786afAB6E496e6Bf3EBe56fc2ea71cd02d7D,0.3204,320419456.0,260700.94,22158.54,531,119,412,DEX,https://dexscreener.com/scroll/0x7761786afab6e496e6bf3ebe56fc2ea71cd02d7d,,,,,3821.98,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x054641825533d1bc3324Df3C30Cbc3BAEa812087,0.3223,322385291.0,86286.04,3384.26,128,30,98,DEX,https://dexscreener.com/scroll/0x054641825533d1bc3324df3c30cbc3baea812087,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x0000000000000000000000000000000000000000-0xd29687c813D741E2F938F4aC377128810E217b1b-420,0.3207,320762640.0,65399.5,2310.1,76,16,60,DEX,https://dexscreener.com/scroll/0x0000000000000000000000000000000000000000-0xd29687c813d741e2f938f4ac377128810e217b1b-420,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xB13d606C6592Fe26D9189534d203386daB651121,0.3225,322550358.0,41809.97,1843.88,59,21,38,DEX,https://dexscreener.com/scroll/0xb13d606c6592fe26d9189534d203386dab651121,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x76c662b1e25CB67D7365191B55813D8CD3Fdac02,0.3235,323557939.0,37994.12,0.73,1,1,0,DEX,https://dexscreener.com/scroll/0x76c662b1e25cb67d7365191b55813d8cd3fdac02,,,,,8040.47,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x95B0C398Cf6d296fAA551291a9F3bf02a68C7A30,0.3187,318708608.0,21563.85,347.62,37,8,29,DEX,https://dexscreener.com/scroll/0x95b0c398cf6d296faa551291a9f3bf02a68c7a30,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x06eFdBFf2a14a7c8E15944D1F4A48F9F95F663A4-0xd29687c813D741E2F938F4aC377128810E217b1b-420,0.3215,321550492.0,15381.65,71.64,25,12,13,DEX,https://dexscreener.com/scroll/0x06efdbff2a14a7c8e15944d1f4a48f9f95f663a4-0xd29687c813d741e2f938f4ac377128810e217b1b-420,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x53f1B398dB3a730f6864840C17bdD6FA86843F3a,0.3182,318274278.0,8676.18,166.66,79,8,71,DEX,https://dexscreener.com/scroll/0x53f1b398db3a730f6864840c17bdd6fa86843f3a,,,,,,fdv>15000000
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0x8c4d4f5b72AC658145F3c91A305B7425E0c3304b,0.3207,320764761.0,7111.75,39.83,53,9,44,DEX,https://dexscreener.com/scroll/0x8c4d4f5b72ac658145f3c91a305b7425e0c3304b,,,,,8026.29,age>720h
SCR,scroll,0xd29687c813D741E2F938F4aC377128810E217b1b,0xeA65B189b033b7aE6B8736e77d291e3aBb58F3f1,0.3215,321527343.0,1682.38,66.89,59,18,41,DEX,https://dexscreener.com/scroll/0xea65b189b033b7ae6b8736e77d291e3abb58f3f1,,,,,8031.14,age>720h
